Country name,Year,Number of deaths from drought,Number of deaths from earthquakes,Number of deaths from extreme temperatures,Number of deaths from floods,Number of deaths from fog,Number of deaths from glacial lake outbursts,Number of deaths from landslides,Number of deaths from mass movements,Number of deaths from storms,Number of deaths from volcanic activity,Number of deaths from wildfires
Guadeloupe,1910,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Guadeloupe,1920,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,200.0,0.0,0.0
Guadeloupe,1930,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Guadeloupe,1940,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Guadeloupe,1950,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Guadeloupe,1960,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,3.9,0.0,0.0
Guadeloupe,1970,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Guadeloupe,1980,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.5,0.0,0.0
Guadeloupe,1990,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.4,0.0,0.0
Guadeloupe,2000,0.0,0.1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Guadeloupe,2010,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.4,0.0,0.0
Guadeloupe,2020,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.25,0.0,0.0
Guam,1900,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Guam,1910,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Guam,1920,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Guam,1930,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Guam,1940,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Guam,1950,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Guam,1960,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.6,0.0,0.0
Guam,1970,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.9,0.0,0.0
Guam,1980,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Guam,1990,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.1,0.0,0.0
Guam,2000,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.2,0.0,0.0
Guam,2010,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Guam,2020,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.5,0.0,0.0
Guatemala,1900,0.0,200.0,0.0,0.0,0,0.0,0.0,0.0,0.0,700.0,0.0
Guatemala,1910,0.0,265.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Guatemala,1920,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Guatemala,1930,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Guatemala,1940,0.0,0.0,0.0,4000.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Guatemala,1950,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Guatemala,1960,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,26.9,0.0,0.0
Guatemala,1970,0.0,2300.0,0.0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0
Guatemala,1980,0.0,0.5,0.0,71.4,0,0.0,0.0,0.0,0.0,0.0,0.0
Guatemala,1990,0.0,1.6,0.0,5.3,0,0.0,5.1,2.3,38.4,0.0,0.0
Guatemala,2000,4.1,0.6,0.6,7.7,0,0.0,18.7,3.6,154.0,0.0,0.0
Guatemala,2010,0.0,4.9,0.0,7.0,0,0.0,44.0,0.0,19.6,46.1,0.0
Guatemala,2020,0.0,0.75,0.0,19.0,0,0.0,0.0,0.0,42.0,0.0,0.0
Guinea,1900,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Guinea,1910,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Guinea,1920,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Guinea,1930,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Guinea,1940,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Guinea,1950,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Guinea,1960,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Guinea,1970,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Guinea,1980,0.0,44.3,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Guinea,1990,1.2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Guinea,2000,0.0,0.0,0.0,1.1,0,0.0,0.0,0.0,0.4,0.0,0.0
Guinea,2010,0.0,0.0,0.0,1.7,0,0.0,0.7,0.0,0.0,0.0,0.0
Guinea,2020,0.0,0.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Guinea-Bissau,1900,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Guinea-Bissau,1910,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Guinea-Bissau,1920,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Guinea-Bissau,1930,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Guinea-Bissau,1940,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Guinea-Bissau,1950,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Guinea-Bissau,1960,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Guinea-Bissau,1970,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Guinea-Bissau,1980,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.1,0.0,0.0
Guinea-Bissau,1990,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.3
Guinea-Bissau,2000,0.0,0.0,0.0,0.3,0,0.0,0.0,0.0,0.0,0.0,0.0
Guinea-Bissau,2010,0.0,0.0,0.0,0.2,0,0.0,0.0,0.0,0.3,0.0,0.0
Guinea-Bissau,2020,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,1900,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,1910,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,1920,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,1930,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,1940,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,1950,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,1960,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,1970,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,1980,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,1990,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,2000,0.0,0.0,0.0,3.4,0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,2010,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,2020,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,1900,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,15.0,0.0,0.0
Haiti,1910,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,160.0,0.0,0.0
Haiti,1920,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,1930,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,215.0,0.0,0.0
Haiti,1940,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,1950,0.0,0.6,0.0,5.0,0,0.0,26.2,0.0,41.0,0.0,0.0
Haiti,1960,0.0,0.0,0.0,52.6,0,0.0,0.0,0.0,558.0,0.0,0.0
Haiti,1970,0.0,0.0,0.0,7.8,0,0.0,0.0,0.0,0.8,0.0,0.0
Haiti,1980,0.0,0.0,0.0,20.8,0,0.0,0.0,0.0,27.4,0.0,0.0
Haiti,1990,0.0,0.0,0.0,4.4,0,0.0,0.0,0.0,137.8,0.0,0.0
Haiti,2000,0.0,0.0,0.0,291.0,0,0.0,0.0,0.0,366.3,0.0,0.0
Haiti,2010,0.0,22258.7,0.0,24.4,0,0.0,0.0,0.0,67.3,0.0,0.0
Haiti,2020,0.0,644.25,0.0,23.0,0,0.0,0.0,0.0,9.75,0.0,0.0
High-income countries,1900,0.0,9789.8,0.0,32.8,0,0.0,0.0,12.7,1678.7,85.5,0.0
High-income countries,1910,0.0,3063.7,0.0,137.9,0,0.0,11.8,0.0,784.9,14.0,107.3
High-income countries,1920,0.0,14922.9,0.0,124.6,0,0.0,32.8,0.0,764.2,14.4,4.3
High-income countries,1930,0.0,4175.6,169.3,130.1,0,0.0,34.3,0.0,1732.2,0.0,7.1
High-income countries,1940,0.0,1365.9,0.0,304.5,0,0.0,2.5,0.0,1100.6,12.6,25.0
High-income countries,1950,0.0,83.5,17.6,843.5,400,0.0,84.3,0.3,1650.4,17.9,1.1
High-income countries,1960,60.0,729.1,42.4,461.6,0,0.0,256.2,0.0,606.7,0.4,9.9
High-income countries,1970,0.0,291.6,43.2,388.6,0,0.0,94.2,0.0,327.2,1.2,0.3
High-income countries,1980,0.0,535.3,278.6,219.3,0,0.0,70.4,0.0,454.1,9.0,18.0
High-income countries,1990,0.0,817.0,180.6,222.4,0,0.0,75.8,0.0,375.8,5.0,13.5
High-income countries,2000,0.0,44.8,7931.2,165.3,0,0.0,9.8,0.0,598.0,0.0,43.6
High-income countries,2010,0.0,2130.1,999.6,167.4,0,0.0,23.1,0.8,396.5,8.4,56.4
High-income countries,2020,45.25,6.0,16784.25,158.75,0,2.75,19.75,0.0,372.25,0.25,74.5
Honduras,1900,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,1910,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,1920,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,1930,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,150.0,0.0,0.0
Honduras,1940,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,1950,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,1960,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,27.5,0.0,0.0
Honduras,1970,0.0,0.0,0.0,2.1,0,0.0,280.0,0.0,800.0,0.0,0.0
Honduras,1980,0.0,0.0,0.0,1.9,0,0.0,0.0,1.0,13.0,0.0,0.0
Honduras,1990,0.0,0.0,0.0,62.4,0,0.0,0.0,0.0,1461.9,0.0,0.0
Honduras,2000,0.0,0.7,0.0,10.6,0,0.0,0.0,0.0,7.5,0.0,0.0
Honduras,2010,0.0,0.0,0.0,18.9,0,0.0,0.0,0.0,2.6,0.0,0.0
Honduras,2020,0.0,0.0,0.0,3.0,0,0.0,0.0,0.0,33.5,0.0,0.0
Hong Kong,1900,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1000.0,0.0,0.0
Hong Kong,1910,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Hong Kong,1920,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,10.0,0.0,0.0
Hong Kong,1930,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1100.0,0.0,0.0
Hong Kong,1940,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,200.0,0.0,0.0
Hong Kong,1950,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,5.1,0.0,0.0
Hong Kong,1960,0.0,0.0,0.0,8.0,0,0.0,8.6,0.0,32.5,0.0,0.0
Hong Kong,1970,0.0,0.0,0.0,14.1,0,0.0,10.0,0.0,18.0,0.0,0.0
Hong Kong,1980,0.0,0.0,1.0,0.5,0,0.0,2.5,0.0,4.5,0.0,0.0
Hong Kong,1990,0.0,0.0,0.0,8.6,0,0.0,0.1,0.0,3.4,0.0,0.0
Hong Kong,2000,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.6,0.0,0.0
Hong Kong,2010,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.1,0.0,0.0
Hong Kong,2020,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.5,0.0,0.0
Hungary,1900,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Hungary,1910,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Hungary,1920,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Hungary,1930,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Hungary,1940,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Hungary,1950,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Hungary,1960,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Hungary,1970,0.0,0.0,0.0,30.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Hungary,1980,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.4,0.0,0.0
Hungary,1990,0.0,0.0,0.0,0.8,0,0.0,0.0,0.0,4.0,0.0,0.0
Hungary,2000,0.0,0.0,64.6,0.1,0,0.0,0.0,0.0,1.6,0.0,0.0
Hungary,2010,0.0,0.0,19.5,0.1,0,0.0,0.0,0.0,0.0,0.0,0.0
Hungary,2020,0.0,0.0,128.25,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Iceland,1900,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Iceland,1910,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Iceland,1920,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Iceland,1930,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Iceland,1940,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Iceland,1950,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Iceland,1960,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Iceland,1970,0.0,0.1,0.0,0.0,0,0.0,1.2,0.0,0.0,0.0,0.0
Iceland,1980,0.0,0.0,0.0,0.0,0,0.0,0.4,0.0,0.0,0.0,0.0
Iceland,1990,0.0,0.0,0.0,0.0,0,0.0,3.4,0.0,0.0,0.0,0.0
Iceland,2000,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Iceland,2010,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Iceland,2020,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
India,1900,125000.0,2000.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
India,1910,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,30.0,0.0,0.0
India,1920,0.0,0.0,0.0,3.6,0,0.0,0.0,0.0,200.7,0.0,0.0
India,1930,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,6033.3,0.0,0.0
India,1940,150000.0,0.0,0.0,0.0,0,0.0,50.0,0.0,4630.4,0.0,0.0
India,1950,0.0,161.3,105.1,118.8,0,0.0,10.9,0.0,296.0,0.0,0.0
India,1960,150000.0,19.2,50.0,1069.8,0,0.0,100.0,0.0,265.2,0.0,0.0
India,1970,0.0,7.3,81.1,838.3,0,0.0,33.6,0.0,2635.0,0.0,0.0
India,1980,30.0,42.1,212.4,1235.1,0,0.0,91.6,4.5,390.9,0.0,0.0
India,1990,0.0,1139.1,403.9,1314.5,0,0.0,122.3,0.0,1809.1,0.0,0.6
India,2000,2.0,3770.5,501.9,1366.6,0,0.0,66.4,0.0,100.8,0.0,0.0
India,2010,0.0,22.1,443.1,1393.6,0,0.0,28.7,1.6,273.5,0.0,2.4
India,2020,0.0,0.5,33.5,1595.0,0,62.5,72.5,0.0,106.25,0.0,0.0
Indonesia,1900,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Indonesia,1910,0.0,1515.8,0.0,0.0,0,0.0,0.0,0.0,0.0,500.0,0.0
Indonesia,1920,0.0,96.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Indonesia,1930,0.0,3.2,0.0,0.0,0,0.0,0.0,0.0,0.0,266.9,0.0
Indonesia,1940,0.0,21.3,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Indonesia,1950,0.0,2.4,0.0,11.4,0,0.0,40.5,0.0,30.0,133.7,0.0
Indonesia,1960,800.0,47.4,0.0,34.8,0,0.0,0.0,0.0,0.0,277.8,0.0
Indonesia,1970,6.3,195.2,0.0,50.1,0,0.0,2.3,0.0,168.6,29.7,0.0
Indonesia,1980,59.4,58.0,0.0,132.6,0,0.0,44.5,13.1,0.2,22.9,0.0
Indonesia,1990,67.2,332.1,0.0,79.3,0,0.0,22.0,0.0,0.0,13.3,30.0
Indonesia,2000,0.0,17492.1,0.0,279.0,0,0.0,102.6,0.0,0.4,0.2,0.0
Indonesia,2010,1.1,551.2,0.0,122.8,0,0.0,55.8,0.0,3.2,81.8,1.9
Indonesia,2020,0.0,119.25,0.0,80.0,0,0.0,25.75,0.0,56.75,17.75,0.0
Iran,1900,0.0,535.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Iran,1910,0.0,70.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Iran,1920,0.0,640.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Iran,1930,0.0,319.2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Iran,1940,0.0,137.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Iran,1950,0.0,708.6,15.8,413.1,0,0.0,0.0,0.0,0.0,0.0,0.0
Iran,1960,0.0,2334.8,0.0,9.2,0,0.0,0.0,0.0,0.0,0.0,0.0
Iran,1970,0.0,3197.3,0.0,0.0,0,0.0,4.3,0.0,7.4,0.0,0.0
Iran,1980,0.0,338.8,0.0,153.4,0,0.0,0.0,0.0,20.0,0.0,0.0
Iran,1990,0.0,4287.5,0.0,126.6,0,0.0,5.3,0.0,3.1,0.0,0.0
Iran,2000,0.0,2775.7,0.0,74.4,0,0.0,2.0,0.0,4.3,0.0,0.0
Iran,2010,0.0,82.7,0.0,24.1,0,0.0,0.0,0.0,0.4,0.0,0.0
Iran,2020,0.0,2.75,0.0,37.25,0,0.0,3.0,0.0,3.0,0.0,0.0
Iraq,1900,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Iraq,1910,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Iraq,1920,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Iraq,1930,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Iraq,1940,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Iraq,1950,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Iraq,1960,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Iraq,1970,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Iraq,1980,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Iraq,1990,0.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Iraq,2000,0.0,0.0,0.0,2.6,0,0.0,0.0,0.0,0.0,0.0,0.0
Iraq,2010,0.0,1.0,0.0,11.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Iraq,2020,0.0,0.0,0.0,6.0,0,0.0,0.0,0.0,0.25,0.0,0.0
Ireland,1900,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Ireland,1910,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Ireland,1920,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Ireland,1930,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Ireland,1940,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Ireland,1950,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Ireland,1960,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Ireland,1970,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Ireland,1980,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.1,0.0,0.0
Ireland,1990,0.0,0.0,0.0,0.3,0,0.0,0.0,0.0,1.4,0.0,0.0
Ireland,2000,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.1,0.0,0.0
Ireland,2010,0.0,0.0,0.0,0.2,0,0.0,0.0,0.0,0.4,0.0,0.0
Ireland,2020,0.0,0.0,6.5,0.0,0,0.0,0.0,0.0,0.25,0.0,0.0
Isle of Man,1900,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Isle of Man,1910,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Isle of Man,1920,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Isle of Man,1930,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Isle of Man,1940,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Isle of Man,1950,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Isle of Man,1960,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Isle of Man,1970,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Isle of Man,1980,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Isle of Man,1990,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Isle of Man,2000,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Isle of Man,2010,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Isle of Man,2020,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Israel,1900,0.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Israel,1910,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Israel,1920,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Israel,1930,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Israel,1940,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Israel,1950,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Israel,1960,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Israel,1970,0.0,0.0,0.0,0.0,0,0.0,2.0,0.0,0.0,0.0,0.0
Israel,1980,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Israel,1990,0.0,0.0,0.0,1.5,0,0.0,0.0,0.0,0.5,0.0,0.0
Israel,2000,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.3,0.0,0.0
Israel,2010,0.0,0.0,0.0,1.4,0,0.0,0.0,0.0,0.4,0.0,4.4
Israel,2020,0.0,0.0,0.0,1.75,0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,1900,0.0,7555.7,0.0,0.0,0,0.0,0.0,0.0,0.0,70.0,0.0
Italy,1910,0.0,3010.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,1920,0.0,140.0,0.0,0.0,0,0.0,10.0,0.0,0.0,0.0,0.0
Italy,1930,0.0,191.1,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,1940,0.0,0.0,0.0,0.0,0,0.0,2.5,0.0,8.0,2.6,0.0
Italy,1950,0.0,0.0,0.0,26.3,0,0.0,29.7,0.0,0.0,0.0,0.0
Italy,1960,0.0,24.0,0.0,19.7,0,0.0,192.9,0.0,3.7,0.0,0.0
Italy,1970,0.0,98.0,0.0,6.0,0,0.0,1.2,0.0,7.4,0.9,0.0
Italy,1980,0.0,470.8,0.0,33.1,0,0.0,5.7,0.0,3.3,0.0,0.7
Italy,1990,0.0,3.5,1.0,8.7,0,0.0,16.1,0.0,3.9,0.0,0.1
Italy,2000,0.0,32.7,2010.4,9.7,0,0.0,0.4,0.0,0.6,0.0,1.3
Italy,2010,0.0,35.2,5.9,6.6,0,0.0,0.3,0.0,3.8,0.0,0.0
Italy,2020,0.0,0.0,4502.5,5.75,0,2.75,4.0,0.0,3.75,0.0,0.0
Jamaica,1900,0.0,120.0,0.0,30.0,0,0.0,5.3,0.0,6.5,0.0,0.0
Jamaica,1910,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,19.9,0.0,0.0
Jamaica,1920,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.4,0.0,0.0
Jamaica,1930,0.0,0.0,0.0,16.4,0,0.0,0.0,4.0,1.0,0.0,0.0
Jamaica,1940,0.0,0.0,0.0,12.5,0,0.0,0.0,0.0,3.2,0.0,0.0
Jamaica,1950,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,15.4,0.0,0.0
Jamaica,1960,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.1,0.0,0.0
Jamaica,1970,0.0,0.0,0.0,4.4,0,0.0,0.0,0.0,0.6,0.0,0.0
Jamaica,1980,0.0,0.0,0.0,6.3,0,0.0,0.0,0.0,6.2,0.0,0.0
Jamaica,1990,0.0,0.0,0.0,2.4,0,0.0,0.0,0.0,0.4,0.0,0.0
Jamaica,2000,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,4.5,0.0,0.0
Jamaica,2010,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.6,0.0,0.0
Jamaica,2020,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Japan,1900,0.0,11.1,0.0,0.0,0,0.0,0.0,0.0,0.0,15.5,0.0
Japan,1910,0.0,10.6,0.0,137.9,0,0.0,0.0,0.0,500.0,14.0,0.0
